"","HSV hue","Img. cat.","Num","Den","Ref.","RL|NL","RL|NS","RL|DL","RL|DS","n (x1000)"
"220",">251","crab-101_3","Brightness hue","Total bright",658,0.885759493670886,0.114240506329114,0.422151898734177,0.577848101265823,3.16
"221","<60","desk-globe_0","Brightness hue","Total bright",661,0.63745859680819,0.36254140319181,0.51099066546221,0.48900933453779,3.32
"222","61-160","desk-globe_1","Brightness hue","Total bright",664,0.682023486901536,0.317976513098464,0.384221619993978,0.615778380006022,3.32
"223","161-250","desk-globe_2","Brightness hue","Total bright",667,0.821138211382114,0.178861788617886,0.500752785305631,0.499247214694369,3.32
"224",">251","desk-globe_3","Brightness hue","Total bright",670,0.725925925925926,0.274074074074074,0.456481481481481,0.543518518518519,3.24
"225","<60","diamond-ring_0","Brightness hue","Total bright",673,0.828190641749964,0.171809358250036,0.458351441402289,0.541648558597711,6.9
"226","61-160","diamond-ring_1","Brightness hue","Total bright",676,0.836870026525199,0.163129973474801,0.556439728853522,0.443560271146478,6.79
"227","161-250","diamond-ring_2","Brightness hue","Total bright",679,0.872089596227527,0.127910403772473,0.535661656351312,0.464338343648688,6.79
"228",">251","diamond-ring_3","Brightness hue","Total bright",682,0.817615529479936,0.182384470520064,0.399391568883094,0.600608431116906,6.9
"229","<60","dice_0","Brightness hue","Total bright",685,0.722070271407532,0.277929728592468,0.491058278981696,0.508941721018304,4.75
"230","61-160","dice_1","Brightness hue","Total bright",688,0.751073883161512,0.248926116838488,0.437714776632302,0.562285223367698,4.66
"231","161-250","dice_2","Brightness hue","Total bright",691,0.777061855670103,0.222938144329897,0.495060137457045,0.504939862542955,4.66
"232",">251","dice_3","Brightness hue","Total bright",694,0.798464912280702,0.201535087719298,0.517105263157895,0.482894736842105,4.56
"233","<60","dog_0","Brightness hue","Total bright",697,0.714812657736362,0.285187342263638,0.484371966608426,0.515628033391574,5.15
"234","61-160","dog_1","Brightness hue","Total bright",700,0.865657153950689,0.134342846049311,0.527470394098233,0.472529605901767,5.15
"235","161-250","dog_2","Brightness hue","Total bright",703,0.866045428072219,0.133954571927781,0.497961560861969,0.502038439138031,5.15
"236",">251","dog_3","Brightness hue","Total bright",706,0.866627839254514,0.133372160745486,0.499320520287323,0.500679479712677,5.15
"237","<60","dolphin-101_0","Brightness hue","Total bright",709,0.924497428705002,0.0752688172043011,0.491818606825619,0.507947639083684,4.28
"238","61-160","dolphin-101_1","Brightness hue","Total bright",712,0.911310190369541,0.0886898096304591,0.519372900335946,0.480627099664054,4.46
"239","161-250","dolphin-101_2","Brightness hue","Total bright",715,0.745145631067961,0.252987303958178,0.525578790141897,0.472554144884242,5.35
"240",">251","dolphin-101_3","Brightness hue","Total bright",718,0.910533910533911,0.0894660894660895,0.384250669964956,0.615749330035044,4.85
"241","<60","doorknob_0","Brightness hue","Total bright",721,0.675081813931744,0.323515661524077,0.511921458625526,0.486676016830295,4.27
"242","61-160","doorknob_1","Brightness hue","Total bright",724,0.863474692202462,0.136525307797538,0.471135430916553,0.528864569083447,3.65
"243","161-250","doorknob_2","Brightness hue","Total bright",727,0.869764773379231,0.130235226620769,0.515490533562823,0.484509466437177,3.49
"244",">251","doorknob_3","Brightness hue","Total bright",730,0.857628004179728,0.142371995820272,0.514367816091954,0.485632183908046,3.83
"245","<60","drinking-straw_0","Brightness hue","Total bright",733,0.758742286218043,0.241257713781957,0.4786952688804,0.5213047311196,3.4
"246","61-160","drinking-straw_1","Brightness hue","Total bright",736,0.828481012658228,0.171518987341772,0.494936708860759,0.505063291139241,3.16
"247","161-250","drinking-straw_2","Brightness hue","Total bright",739,0.817848817848818,0.182151182151182,0.522810522810523,0.477189477189477,3
"248",">251","drinking-straw_3","Brightness hue","Total bright",742,0.806985847636254,0.193014152363746,0.391448358928034,0.608551641071966,3.32
"249","<60","duck_0","Brightness hue","Total bright",745,0.761293771718792,0.238706228281208,0.517241379310345,0.482758620689655,3.74
"250","61-160","duck_1","Brightness hue","Total bright",748,0.807113543091655,0.192886456908345,0.439671682626539,0.560328317373461,3.65
"251","161-250","duck_2","Brightness hue","Total bright",751,0.861833105335157,0.138166894664843,0.535978112175103,0.464021887824897,3.65
"252",">251","duck_3","Brightness hue","Total bright",754,0.861285909712722,0.138714090287278,0.494664842681259,0.505335157318741,3.65
"253","<60","dumb-bell_0","Brightness hue","Total bright",757,0.780625121335663,0.219180741603572,0.514851485148515,0.48495437779072,5.15
"254","61-160","dumb-bell_1","Brightness hue","Total bright",760,0.860990099009901,0.139009900990099,0.482178217821782,0.517821782178218,5.05
"255","161-250","dumb-bell_2","Brightness hue","Total bright",763,0.881010101010101,0.118989898989899,0.511313131313131,0.488686868686869,4.95
"256",">251","dumb-bell_3","Brightness hue","Total bright",766,0.872603586889301,0.127396413110699,0.472273757988044,0.527726242011956,4.85
"257","<60","eiffel-tower_0","Brightness hue","Total bright",769,0.781075521598589,0.218042903320599,0.456949750220394,0.542168674698795,3.4
"258","61-160","eiffel-tower_1","Brightness hue","Total bright",772,0.841455696202532,0.158544303797468,0.459177215189873,0.540822784810127,3.16
"259","161-250","eiffel-tower_2","Brightness hue","Total bright",775,0.817515817515817,0.182484182484182,0.53013653013653,0.46986346986347,3
"260",">251","eiffel-tower_3","Brightness hue","Total bright",778,0.843037974683544,0.156962025316456,0.508544303797468,0.491455696202532,3.16
"261","<60","electric-guitar-101_0","Brightness hue","Total bright",781,0.764937000406449,0.234927516596667,0.56997696789053,0.429887549112586,7.38
"262","61-160","electric-guitar-101_1","Brightness hue","Total bright",784,0.846358543417367,0.153641456582633,0.468487394957983,0.531512605042017,7.14
"263","161-250","electric-guitar-101_2","Brightness hue","Total bright",787,0.850140056022409,0.149859943977591,0.434313725490196,0.565686274509804,7.14
"264",">251","electric-guitar-101_3","Brightness hue","Total bright",790,0.836348098561459,0.163651901438542,0.471585244267198,0.528414755732802,7.02
"265","<60","elephant-101_0","Brightness hue","Total bright",793,0.723664122137405,0.275161479741632,0.489136817381092,0.509688784497945,8.51
"266","61-160","elephant-101_1","Brightness hue","Total bright",796,0.84952380952381,0.15047619047619,0.504253968253968,0.495746031746032,7.88
"267","161-250","elephant-101_2","Brightness hue","Total bright",799,0.894458745427449,0.105541254572551,0.542202953529332,0.457797046470668,7.38
"268",">251","elephant-101_3","Brightness hue","Total bright",802,0.895226855494361,0.104773144505639,0.494230264883294,0.505769735116706,7.63
"269","<60","elk_0","Brightness hue","Total bright",805,0.71029702970297,0.28970297029703,0.467920792079208,0.532079207920792,5.05
"270","61-160","elk_1","Brightness hue","Total bright",808,0.841616161616162,0.158383838383838,0.480606060606061,0.519393939393939,4.95
"271","161-250","elk_2","Brightness hue","Total bright",811,0.883030303030303,0.116969696969697,0.565454545454545,0.434545454545455,4.95
"272",">251","elk_3","Brightness hue","Total bright",814,0.836831683168317,0.163168316831683,0.450495049504951,0.54950495049505,5.05
"273","<60","ewer-101_0","Brightness hue","Total bright",817,0.847781369379959,0.151924772259771,0.548045841904202,0.451660299735527,3.4
"274","61-160","ewer-101_1","Brightness hue","Total bright",820,0.907098765432099,0.0929012345679012,0.484259259259259,0.515740740740741,3.24
"275","161-250","ewer-101_2","Brightness hue","Total bright",823,0.921744921744922,0.0782550782550783,0.485847485847486,0.514152514152514,3
"276",">251","ewer-101_3","Brightness hue","Total bright",826,0.915287244401168,0.0847127555988316,0.486530347289841,0.513469652710159,3.08
"277","<60","eyeglasses_0","Brightness hue","Total bright",829,0.690567146635322,0.309432853364678,0.458125183661475,0.541874816338525,3.4
"278","61-160","eyeglasses_1","Brightness hue","Total bright",832,0.850949367088608,0.149050632911392,0.47120253164557,0.52879746835443,3.16
"279","161-250","eyeglasses_2","Brightness hue","Total bright",835,0.898767898767899,0.101232101232101,0.555444555444555,0.444555444555445,3
"280",">251","eyeglasses_3","Brightness hue","Total bright",838,0.862691960252936,0.137308039747064,0.475459199036435,0.524540800963565,3.32
"281","<60","faces-easy-101_0","Brightness hue","Total bright",841,0.837205360453414,0.162794639546586,0.363070077864294,0.636929922135706,94.39
"282","61-160","faces-easy-101_1","Brightness hue","Total bright",844,0.933163832830129,0.0668361671698713,0.5339583664389,0.4660416335611,94.39
"283","161-250","faces-easy-101_2","Brightness hue","Total bright",847,0.929625509825732,0.0703744901742677,0.610371312039833,0.389628687960167,94.39
"284",">251","faces-easy-101_3","Brightness hue","Total bright",850,0.93906456909794,0.0609354309020605,0.562233169129721,0.437766830870279,94.39
"285","<60","fern_0","Brightness hue","Total bright",853,0.837580699966021,0.162419300033979,0.531430513081889,0.468569486918111,5.89
"286","61-160","fern_1","Brightness hue","Total bright",856,0.614345287739783,0.385654712260217,0.457047539616347,0.542952460383653,6
"287","161-250","fern_2","Brightness hue","Total bright",859,0.878525314305131,0.121474685694869,0.529391777098199,0.470608222901801,5.89
"288",">251","fern_3","Brightness hue","Total bright",862,0.877466251298027,0.122533748701973,0.505711318795431,0.494288681204569,5.78
"289","<60","fighter-jet_0","Brightness hue","Total bright",865,0.807774914089347,0.192225085910653,0.491408934707904,0.508591065292096,4.66
"290","61-160","fighter-jet_1","Brightness hue","Total bright",868,0.809922680412371,0.190077319587629,0.501932989690722,0.498067010309278,4.66
"291","161-250","fighter-jet_2","Brightness hue","Total bright",871,0.723122238586156,0.276877761413844,0.514411950347149,0.485588049652851,4.75
"292",">251","fighter-jet_3","Brightness hue","Total bright",874,0.848797250859107,0.151202749140893,0.456400343642612,0.543599656357388,4.66
"293","<60","fire-extinguisher_0","Brightness hue","Total bright",877,0.704245553643144,0.295754446356856,0.518932874354561,0.481067125645439,3.49
"294","61-160","fire-extinguisher_1","Brightness hue","Total bright",880,0.805794606999426,0.194205393000574,0.453528399311532,0.546471600688468,3.49
"295","161-250","fire-extinguisher_2","Brightness hue","Total bright",883,0.821572002294894,0.178427997705106,0.48938611589214,0.51061388410786,3.49
"296",">251","fire-extinguisher_3","Brightness hue","Total bright",886,0.736660929432014,0.263339070567986,0.453241537578887,0.546758462421113,3.49
"297","<60","fire-hydrant_0","Brightness hue","Total bright",889,0.739229024943311,0.260770975056689,0.534322820037106,0.465677179962894,4.85
"298","61-160","fire-hydrant_1","Brightness hue","Total bright",892,0.834673263244692,0.165326736755308,0.510410224695939,0.489589775304061,4.85
"299","161-250","fire-hydrant_2","Brightness hue","Total bright",895,0.872809729952587,0.127190270047413,0.493300350443208,0.506699649556792,4.85
"300",">251","fire-hydrant_3","Brightness hue","Total bright",898,0.855287569573284,0.144712430426716,0.522366522366522,0.477633477633478,4.85
"301","<60","fire-truck_0","Brightness hue","Total bright",901,0.687672026655078,0.312327973344923,0.50036216137911,0.499637838620889,6.9
"302","61-160","fire-truck_1","Brightness hue","Total bright",904,0.777053455019557,0.222946544980443,0.560046356656526,0.439953643343474,6.9
"303","161-250","fire-truck_2","Brightness hue","Total bright",907,0.727509778357236,0.272490221642764,0.499637838620889,0.50036216137911,6.9
"304",">251","fire-truck_3","Brightness hue","Total bright",910,0.708822251195133,0.291177748804867,0.427495291902072,0.572504708097928,6.9
"305","<60","fireworks_0","Brightness hue","Total bright",913,0.666464646464646,0.333535353535354,0.481212121212121,0.518787878787879,4.95
"306","61-160","fireworks_1","Brightness hue","Total bright",916,0.80969696969697,0.19030303030303,0.466262626262626,0.533737373737374,4.95
"307","161-250","fireworks_2","Brightness hue","Total bright",919,0.851111111111111,0.148888888888889,0.529494949494949,0.47050505050505,4.95
"308",">251","fireworks_3","Brightness hue","Total bright",922,0.823232323232323,0.176767676767677,0.501414141414141,0.498585858585859,4.95
"309","<60","flashlight_0","Brightness hue","Total bright",925,0.672006102212052,0.327993897787948,0.462700228832952,0.537299771167048,6.55
"310","61-160","flashlight_1","Brightness hue","Total bright",928,0.848054919908467,0.151945080091533,0.496720061022121,0.503279938977879,6.55
"311","161-250","flashlight_2","Brightness hue","Total bright",931,0.87998757956839,0.12001242043161,0.534078559229933,0.465921440770067,6.44
"312",">251","flashlight_3","Brightness hue","Total bright",934,0.823798627002288,0.176201372997712,0.470938215102975,0.529061784897025,6.55
"313","<60","floppy-disk_0","Brightness hue","Total bright",937,0.703790772847487,0.296209227152512,0.539230091096092,0.460769908903908,3.4
"314","61-160","floppy-disk_1","Brightness hue","Total bright",940,0.827461607949413,0.172538392050587,0.519722975007528,0.480277024992472,3.32
"315","161-250","floppy-disk_2","Brightness hue","Total bright",943,0.853703703703704,0.146296296296296,0.52962962962963,0.47037037037037,3.24
"316",">251","floppy-disk_3","Brightness hue","Total bright",946,0.798855766335441,0.201144233664559,0.381210478771454,0.618789521228546,3.32
"317","<60","football-helmet_0","Brightness hue","Total bright",949,0.752725186460126,0.247274813539874,0.547332185886403,0.452667814113597,3.49
"318","61-160","football-helmet_1","Brightness hue","Total bright",952,0.82903040734366,0.17096959265634,0.50057372346529,0.49942627653471,3.49
"319","161-250","football-helmet_2","Brightness hue","Total bright",955,0.843373493975904,0.156626506024096,0.473608720596672,0.526391279403328,3.49
"320",">251","football-helmet_3","Brightness hue","Total bright",958,0.841078600114745,0.158921399885255,0.504302925989673,0.495697074010327,3.49
"321","<60","french-horn_0","Brightness hue","Total bright",961,0.650501672240803,0.349498327759197,0.541089345437172,0.458910654562828,4.19
"322","61-160","french-horn_1","Brightness hue","Total bright",964,0.779980888676541,0.220019111323459,0.474438604873387,0.525561395126612,4.19
"323","161-250","french-horn_2","Brightness hue","Total bright",967,0.811912225705329,0.188087774294671,0.495820271682341,0.504179728317659,3.83
"324",">251","french-horn_3","Brightness hue","Total bright",970,0.815628815628816,0.184371184371184,0.467887667887668,0.532112332112332,4.09
"325","<60","fried-egg_0","Brightness hue","Total bright",973,0.669912609238452,0.330087390761548,0.535330836454432,0.464669163545568,4
"326","61-160","fried-egg_1","Brightness hue","Total bright",976,0.787016229712859,0.212983770287141,0.430711610486891,0.569288389513109,4
"327","161-250","fried-egg_2","Brightness hue","Total bright",979,0.834746922024624,0.165253077975376,0.443228454172367,0.556771545827633,3.65
"328",">251","fried-egg_3","Brightness hue","Total bright",982,0.831710362047441,0.168289637952559,0.529088639200999,0.470911360799001,4
"329","<60","frisbee_0","Brightness hue","Total bright",985,0.734075448361163,0.265924551638837,0.540507111935683,0.459492888064317,4.85
"330","61-160","frisbee_1","Brightness hue","Total bright",988,0.833642547928262,0.166357452071738,0.467738610595753,0.532261389404246,4.85
"331","161-250","frisbee_2","Brightness hue","Total bright",991,0.825877192982456,0.174122807017544,0.482675438596491,0.517324561403509,4.56
"332",">251","frisbee_3","Brightness hue","Total bright",994,0.820243248814677,0.179756751185323,0.458256029684601,0.541743970315399,4.85
"333","<60","frog_0","Brightness hue","Total bright",997,0.806712433257056,0.193287566742944,0.518077803203661,0.481922196796339,6.55
"334","61-160","frog_1","Brightness hue","Total bright",1000,0.795802098950525,0.204197901049475,0.464017991004498,0.535982008995502,6.67
"335","161-250","frog_2","Brightness hue","Total bright",1003,0.871064467766117,0.128935532233883,0.516341829085457,0.483658170914543,6.67
"336",">251","frog_3","Brightness hue","Total bright",1006,0.866566716641679,0.133433283358321,0.481559220389805,0.518440779610195,6.67
"337","<60","frying-pan_0","Brightness hue","Total bright",1009,0.680627099664054,0.319372900335946,0.519372900335946,0.480627099664054,4.46
"338","61-160","frying-pan_1","Brightness hue","Total bright",1012,0.834490481522956,0.165509518477044,0.44568868980963,0.554311310190369,4.46
"339","161-250","frying-pan_2","Brightness hue","Total bright",1015,0.874132138857783,0.125867861142217,0.484434490481523,0.515565509518477,4.46
"340",">251","frying-pan_3","Brightness hue","Total bright",1018,0.868396446937821,0.131603553062179,0.460729312762973,0.539270687237027,4.28
"341","<60","galaxy_0","Brightness hue","Total bright",1021,0.761111111111111,0.235802469135802,0.496296296296296,0.500617283950617,3.23
"342","61-160","galaxy_1","Brightness hue","Total bright",1024,0.77859649122807,0.22140350877193,0.424912280701754,0.575087719298246,2.85
"343","161-250","galaxy_2","Brightness hue","Total bright",1027,0.815135135135135,0.184864864864865,0.535135135135135,0.464864864864865,2.77
"344",">251","galaxy_3","Brightness hue","Total bright",1030,0.819298245614035,0.180701754385965,0.467719298245614,0.532280701754386,2.85
"345","<60","gas-pump_0","Brightness hue","Total bright",1033,0.710862262038074,0.289137737961926,0.521388577827548,0.478611422172452,4.46
"346","61-160","gas-pump_1","Brightness hue","Total bright",1036,0.799816975520476,0.200183024479524,0.468542667581789,0.531457332418211,4.37
"347","161-250","gas-pump_2","Brightness hue","Total bright",1039,0.770219728845255,0.229780271154745,0.478962131837307,0.521037868162693,4.28
"348",">251","gas-pump_3","Brightness hue","Total bright",1042,0.812857469686571,0.187142530313429,0.507206588881263,0.492793411118737,4.37
"349","<60","giraffe_0","Brightness hue","Total bright",1045,0.728055077452668,0.271084337349398,0.496270797475617,0.502868617326449,3.48
"350","61-160","giraffe_1","Brightness hue","Total bright",1048,0.80638361939175,0.193616380608251,0.430292080698585,0.569707919301415,3.32
"351","161-250","giraffe_2","Brightness hue","Total bright",1051,0.882594936708861,0.117405063291139,0.543670886075949,0.456329113924051,3.16
"352",">251","giraffe_3","Brightness hue","Total bright",1054,0.878703703703704,0.121296296296296,0.478395061728395,0.521604938271605,3.24
"353","<60","goat_0","Brightness hue","Total bright",1057,0.693371943371943,0.306628056628057,0.481338481338481,0.518661518661519,6.22
"354","61-160","goat_1","Brightness hue","Total bright",1060,0.83510296010296,0.16489703989704,0.523970398970399,0.476029601029601,6.22
"355","161-250","goat_2","Brightness hue","Total bright",1063,0.823423423423423,0.176576576576577,0.506797706797707,0.493202293202293,6.11
"356",">251","goat_3","Brightness hue","Total bright",1066,0.826737451737452,0.173262548262548,0.490830115830116,0.509169884169884,6.22
"357","<60","golden-gate-bridge_0","Brightness hue","Total bright",1069,0.779617007465109,0.220382992534891,0.551768906199286,0.448231093800714,3.08
"358","61-160","golden-gate-bridge_1","Brightness hue","Total bright",1072,0.848817848817849,0.151182151182151,0.582750582750583,0.417249417249417,3
"359","161-250","golden-gate-bridge_2","Brightness hue","Total bright",1075,0.573426573426573,0.426573426573427,0.40959040959041,0.59040959040959,3
"360",">251","golden-gate-bridge_3","Brightness hue","Total bright",1078,0.792405063291139,0.207594936708861,0.497151898734177,0.502848101265823,3.16
"361","<60","goldfish_0","Brightness hue","Total bright",1081,0.673445535296868,0.326554464703132,0.484338475923329,0.515661524076671,4.28
"362","61-160","goldfish_1","Brightness hue","Total bright",1084,0.797335203366059,0.202664796633941,0.487143525011688,0.512856474988312,4.28
"363","161-250","goldfish_2","Brightness hue","Total bright",1087,0.830148112756808,0.169851887243192,0.519589106545628,0.480410893454372,4.19
"364",">251","goldfish_3","Brightness hue","Total bright",1090,0.837073398784479,0.162926601215521,0.540906965871903,0.459093034128097,4.28
"365","<60","golf-ball_0","Brightness hue","Total bright",1093,0.819272038712392,0.180727961287608,0.595203029665474,0.404796970334526,4.75
"366","61-160","golf-ball_1","Brightness hue","Total bright",1096,0.817168104355144,0.182831895644856,0.428150641699979,0.571849358300021,4.75
"367","161-250","golf-ball_2","Brightness hue","Total bright",1099,0.81653692404797,0.18346307595203,0.415106248685041,0.584893751314959,4.75
"368",">251","golf-ball_3","Brightness hue","Total bright",1102,0.850199873763939,0.149800126236061,0.489375131495897,0.510624868504103,4.75
"369","<60","goose_0","Brightness hue","Total bright",1105,0.734945788156797,0.265054211843203,0.456213511259383,0.543786488740617,6
"370","61-160","goose_1","Brightness hue","Total bright",1108,0.828746177370031,0.171253822629969,0.449371389738362,0.550628610261638,5.89
"371","161-250","goose_2","Brightness hue","Total bright",1111,0.861365953109072,0.138634046890928,0.601087325857968,0.398912674142032,5.89
"372",">251","goose_3","Brightness hue","Total bright",1114,0.840129119945634,0.159870880054366,0.487937478763167,0.512062521236833,5.89
"373","<60","gorilla_0","Brightness hue","Total bright",1117,0.806894393275507,0.193105606724493,0.525887507824376,0.474112492175624,22.37
"374","61-160","gorilla_1","Brightness hue","Total bright",1120,0.76578650417513,0.23421349582487,0.497946287519747,0.502053712480253,22.16
"375","161-250","gorilla_2","Brightness hue","Total bright",1123,0.847941108810674,0.152058891189326,0.467335296282665,0.532664703717335,21.74
"376",">251","gorilla_3","Brightness hue","Total bright",1126,0.864362690449647,0.135637309550353,0.523643626904497,0.476356373095504,21.53
"377","<60","grand-piano-101_0","Brightness hue","Total bright",1129,0.711758118701008,0.288241881298992,0.529675251959686,0.470324748040314,4.46
"378","61-160","grand-piano-101_1","Brightness hue","Total bright",1132,0.868756998880179,0.131243001119821,0.519372900335946,0.480627099664054,4.46
"379","161-250","grand-piano-101_2","Brightness hue","Total bright",1135,0.890185312285518,0.109814687714482,0.526424159231297,0.473575840768703,4.37
"380",">251","grand-piano-101_3","Brightness hue","Total bright",1138,0.868451155342027,0.131548844657973,0.478609013955617,0.521390986044383,4.37
"381","<60","grapes_0","Brightness hue","Total bright",1141,0.75452736318408,0.24547263681592,0.48407960199005,0.51592039800995,20.1
"382","61-160","grapes_1","Brightness hue","Total bright",1144,0.807810945273632,0.192189054726368,0.504975124378109,0.495024875621891,20.1
"383","161-250","grapes_2","Brightness hue","Total bright",1147,0.891005025125628,0.108994974874372,0.491859296482412,0.508140703517588,19.9
"384",">251","grapes_3","Brightness hue","Total bright",1150,0.882562814070352,0.117437185929648,0.526683417085427,0.473316582914573,19.9
"385","<60","grasshopper_0","Brightness hue","Total bright",1153,0.744208494208494,0.255791505791506,0.493082368082368,0.506917631917632,6.22
"386","61-160","grasshopper_1","Brightness hue","Total bright",1156,0.769787644787645,0.230212355212355,0.481338481338481,0.518661518661519,6.22
"387","161-250","grasshopper_2","Brightness hue","Total bright",1159,0.899592252803262,0.100407747196738,0.547400611620795,0.452599388379205,5.89
"388",">251","grasshopper_3","Brightness hue","Total bright",1162,0.882902418682235,0.117097581317765,0.502418682235196,0.497581317764804,6
"389","<60","greyhound_0","Brightness hue","Total bright",1165,0.662486002239642,0.337513997760358,0.459350503919373,0.540649496080627,4.46
"390","61-160","greyhound_1","Brightness hue","Total bright",1168,0.840761478163494,0.159238521836506,0.466741321388578,0.533258678611422,4.46
"391","161-250","greyhound_2","Brightness hue","Total bright",1171,0.875699888017917,0.124300111982083,0.530347144456887,0.469652855543113,4.46
"392",">251","greyhound_3","Brightness hue","Total bright",1174,0.861814109742441,0.138185890257559,0.548712206047033,0.451287793952968,4.46
"393","<60","guitar-pick_0","Brightness hue","Total bright",1177,0.821980198019802,0.175049504950495,0.576633663366337,0.42039603960396,5.04
"394","61-160","guitar-pick_1","Brightness hue","Total bright",1180,0.858247422680412,0.141752577319588,0.535867697594502,0.464132302405498,4.66
"395","161-250","guitar-pick_2","Brightness hue","Total bright",1183,0.821929824561404,0.178070175438596,0.433114035087719,0.566885964912281,4.56
"396",">251","guitar-pick_3","Brightness hue","Total bright",1186,0.862061403508772,0.137938596491228,0.450877192982456,0.549122807017544,4.56
"397","<60","hamburger_0","Brightness hue","Total bright",1189,0.52421340629275,0.47578659370725,0.416963064295486,0.583036935704514,3.65
"398","61-160","hamburger_1","Brightness hue","Total bright",1192,0.806839945280438,0.193160054719562,0.575102599179207,0.424897400820793,3.65
"399","161-250","hamburger_2","Brightness hue","Total bright",1195,0.876936316695353,0.123063683304647,0.615605278255881,0.384394721744119,3.49
"400",">251","hamburger_3","Brightness hue","Total bright",1198,0.830642954856361,0.169357045143639,0.52202462380301,0.47797537619699,3.65
"401","<60","hammock_0","Brightness hue","Total bright",1201,0.753496242472503,0.246503757527497,0.49758622405813,0.50241377594187,40.19
"402","61-160","hammock_1","Brightness hue","Total bright",1204,0.813078922793468,0.186921077206532,0.455642209939174,0.544357790060826,39.62
"403","161-250","hammock_2","Brightness hue","Total bright",1207,0.83918502368243,0.16081497631757,0.526877678370047,0.473122321629953,39.9
"404",">251","hammock_3","Brightness hue","Total bright",1210,0.850171701587618,0.149828298412382,0.506046881998706,0.493953118001294,40.19
"405","<60","harmonica_0","Brightness hue","Total bright",1213,0.718845760980592,0.281154239019408,0.563329928498468,0.436670071501532,3.92
"406","61-160","harmonica_1","Brightness hue","Total bright",1216,0.771961184882533,0.228038815117467,0.463227783452503,0.536772216547497,3.92
"407","161-250","harmonica_2","Brightness hue","Total bright",1219,0.815308254963427,0.184691745036573,0.442006269592476,0.557993730407524,3.83
"408",">251","harmonica_3","Brightness hue","Total bright",1222,0.804136874361593,0.195863125638407,0.47267620020429,0.52732379979571,3.92
"409","<60","harp_0","Brightness hue","Total bright",1225,0.67979797979798,0.32020202020202,0.521818181818182,0.478181818181818,4.95
"410","61-160","harp_1","Brightness hue","Total bright",1228,0.863945578231292,0.136054421768707,0.503607503607504,0.496392496392496,4.85
"411","161-250","harp_2","Brightness hue","Total bright",1231,0.853522336769759,0.146477663230241,0.506658075601375,0.493341924398625,4.66
"412",">251","harp_3","Brightness hue","Total bright",1234,0.842712842712843,0.157287157287157,0.507936507936508,0.492063492063492,4.85
"413","<60","harpsichord_0","Brightness hue","Total bright",1237,0.606645569620253,0.393354430379747,0.490822784810127,0.509177215189873,3.16
"414","61-160","harpsichord_1","Brightness hue","Total bright",1240,0.824683544303797,0.175316455696203,0.474050632911392,0.525949367088608,3.16
"415","161-250","harpsichord_2","Brightness hue","Total bright",1243,0.867405063291139,0.132594936708861,0.504113924050633,0.495886075949367,3.16
"416",">251","harpsichord_3","Brightness hue","Total bright",1246,0.839556962025316,0.160443037974684,0.537974683544304,0.462025316455696,3.16
"417","<60","hawksbill-101_0","Brightness hue","Total bright",1249,0.933893557422969,0.0661064425770308,0.471148459383753,0.528851540616247,3.57
"418","61-160","hawksbill-101_1","Brightness hue","Total bright",1252,0.928810320114668,0.0711896798853321,0.459388437649307,0.540611562350693,4.19
"419","161-250","hawksbill-101_2","Brightness hue","Total bright",1255,0.860487338748208,0.139512661251792,0.588389870998567,0.411610129001433,4.19
"420",">251","hawksbill-101_3","Brightness hue","Total bright",1258,0.944257703081232,0.0557422969187675,0.425770308123249,0.574229691876751,3.57
"421","<60","head-phones_0","Brightness hue","Total bright",1261,0.660425261821644,0.339468951655559,0.473077329948165,0.526816883529038,9.45
"422","61-160","head-phones_1","Brightness hue","Total bright",1264,0.819716775599129,0.180283224400871,0.446078431372549,0.553921568627451,9.18
"423","161-250","head-phones_2","Brightness hue","Total bright",1267,0.864772224679345,0.135227775320655,0.514096185737977,0.485903814262023,9.04
"424",">251","head-phones_3","Brightness hue","Total bright",1270,0.864052287581699,0.135947712418301,0.509041394335512,0.490958605664488,9.18
"425","<60","helicopter-101_0","Brightness hue","Total bright",1273,0.928317373461012,0.0714090287277702,0.382763337893297,0.616963064295486,3.65
"426","61-160","helicopter-101_1","Brightness hue","Total bright",1276,0.945378151260504,0.0546218487394958,0.382072829131653,0.617927170868347,3.57
"427","161-250","helicopter-101_2","Brightness hue","Total bright",1279,0.915731874145007,0.0842681258549932,0.66484268125855,0.33515731874145,3.65
"428",">251","helicopter-101_3","Brightness hue","Total bright",1282,0.941736694677871,0.0582633053221289,0.442016806722689,0.557983193277311,3.57
"429","<60","hibiscus_0","Brightness hue","Total bright",1285,0.774447174447174,0.225552825552826,0.472399672399672,0.527600327600328,6.11
"430","61-160","hibiscus_1","Brightness hue","Total bright",1288,0.708435708435708,0.291564291564292,0.466502866502866,0.533497133497133,6.11
"431","161-250","hibiscus_2","Brightness hue","Total bright",1291,0.873561301084237,0.126438698915763,0.479232693911593,0.520767306088407,6
"432",">251","hibiscus_3","Brightness hue","Total bright",1294,0.831449631449631,0.168550368550369,0.538902538902539,0.461097461097461,6.11
"433","<60","homer-simpson_0","Brightness hue","Total bright",1297,0.759664948453608,0.240120274914089,0.613187285223368,0.38659793814433,4.66
"434","61-160","homer-simpson_1","Brightness hue","Total bright",1300,0.795968645016797,0.204031354983203,0.486002239641657,0.513997760358343,4.46
