"","HSV hue","Img. cat.","Num","Den","Ref.","RL|NL","RL|NS","RL|DL","RL|DS","n (x1000)"
"217","<60","crab-101_0","Saturation hue","Total saturation",651,0.772357723577236,0.227642276422764,0.512797350195724,0.487202649804276,3.32
"218","61-160","crab-101_1","Saturation hue","Total saturation",654,0.874435411020777,0.125564588979223,0.445648900933454,0.554351099066546,3.32
"219","161-250","crab-101_2","Saturation hue","Total saturation",657,0.901851851851852,0.0981481481481482,0.439197530864198,0.560802469135802,3.24
"220",">251","crab-101_3","Saturation hue","Total saturation",660,0.874050632911392,0.125949367088608,0.520253164556962,0.479746835443038,3.16
"221","<60","desk-globe_0","Saturation hue","Total saturation",663,0.657934357121349,0.342065642878651,0.522131887985547,0.477868112014454,3.32
"222","61-160","desk-globe_1","Saturation hue","Total saturation",666,0.73291177356218,0.26708822643782,0.457994579945799,0.5420054200542,3.32
"223","161-250","desk-globe_2","Saturation hue","Total saturation",669,0.825654923215899,0.174345076784101,0.474254742547426,0.525745257452574,3.32
"224",">251","desk-globe_3","Saturation hue","Total saturation",672,0.795987654320988,0.204012345679012,0.487037037037037,0.512962962962963,3.24
"225","<60","diamond-ring_0","Saturation hue","Total saturation",675,0.807040417209909,0.192959582790091,0.472693032015066,0.527306967984934,6.9
"226","61-160","diamond-ring_1","Saturation hue","Total saturation",678,0.740053050397878,0.259946949602122,0.430002947244327,0.569997052755673,6.79
"227","161-250","diamond-ring_2","Saturation hue","Total saturation",681,0.833480695549661,0.166519304450339,0.53315649867374,0.46684350132626,6.79
"228",">251","diamond-ring_3","Saturation hue","Total saturation",684,0.778470008693132,0.221529991306868,0.40026075619296,0.59973924380704,6.9
"229","<60","dice_0","Saturation hue","Total saturation",687,0.739905498281787,0.260094501718213,0.463917525773196,0.536082474226804,4.66
"230","61-160","dice_1","Saturation hue","Total saturation",690,0.775558419243986,0.224441580756014,0.426331615120275,0.573668384879725,4.66
"231","161-250","dice_2","Saturation hue","Total saturation",693,0.80627147766323,0.19372852233677,0.536082474226804,0.463917525773196,4.66
"232",">251","dice_3","Saturation hue","Total saturation",696,0.808552631578947,0.191447368421053,0.53859649122807,0.46140350877193,4.56
"233","<60","dog_0","Saturation hue","Total saturation",699,0.688215880411571,0.311784119588429,0.494661230828965,0.505338769171035,5.15
"234","61-160","dog_1","Saturation hue","Total saturation",702,0.860997864492332,0.139002135507668,0.537177247136478,0.462822752863522,5.15
"235","161-250","dog_2","Saturation hue","Total saturation",705,0.838477965443603,0.161522034556397,0.447097650941565,0.552902349058435,5.15
"236",">251","dog_3","Saturation hue","Total saturation",708,0.846631721995729,0.153368278004271,0.467870316443409,0.532129683556591,5.15
"237","<60","dolphin-101_0","Saturation hue","Total saturation",711,0.910845139228139,0.0891548607718613,0.346520146520147,0.653479853479853,4.09
"238","61-160","dolphin-101_1","Saturation hue","Total saturation",714,0.899193548387097,0.100806451612903,0.412765957446808,0.587234042553191,4.46
"239","161-250","dolphin-101_2","Saturation hue","Total saturation",717,0.808252427184466,0.189880507841673,0.682225541448842,0.315907393577296,5.35
"240",">251","dolphin-101_3","Saturation hue","Total saturation",720,0.879612451041022,0.120387548958978,0.308390022675737,0.691609977324263,4.85
"241","<60","doorknob_0","Saturation hue","Total saturation",723,0.649686520376176,0.350313479623824,0.538140020898642,0.461859979101358,3.83
"242","61-160","doorknob_1","Saturation hue","Total saturation",726,0.800766283524904,0.199233716475096,0.40218878248974,0.59781121751026,3.65
"243","161-250","doorknob_2","Saturation hue","Total saturation",729,0.85197934595525,0.14802065404475,0.486517498565691,0.513482501434309,3.49
"244",">251","doorknob_3","Saturation hue","Total saturation",732,0.80355276907001,0.19644723092999,0.481974921630094,0.518025078369906,3.83
"245","<60","drinking-straw_0","Saturation hue","Total saturation",735,0.785189538642374,0.214810461357626,0.542462533059066,0.457537466940934,3.4
"246","61-160","drinking-straw_1","Saturation hue","Total saturation",738,0.828481012658228,0.171518987341772,0.449050632911392,0.550949367088608,3.16
"247","161-250","drinking-straw_2","Saturation hue","Total saturation",741,0.819180819180819,0.180819180819181,0.506493506493506,0.493506493506494,3
"248",">251","drinking-straw_3","Saturation hue","Total saturation",744,0.773863294188497,0.226136705811503,0.360132490213791,0.639867509786209,3.32
"249","<60","duck_0","Saturation hue","Total saturation",747,0.774829001367989,0.225170998632011,0.523392612859097,0.476607387140903,3.65
"250","61-160","duck_1","Saturation hue","Total saturation",750,0.822161422708618,0.177838577291382,0.52640218878249,0.47359781121751,3.65
"251","161-250","duck_2","Saturation hue","Total saturation",753,0.851162790697674,0.148837209302326,0.467578659370725,0.532421340629275,3.65
"252",">251","duck_3","Saturation hue","Total saturation",756,0.837756497948016,0.162243502051984,0.427633378932969,0.572366621067032,3.65
"253","<60","dumb-bell_0","Saturation hue","Total saturation",759,0.831168831168831,0.168831168831169,0.50175221603793,0.49824778396207,4.85
"254","61-160","dumb-bell_1","Saturation hue","Total saturation",762,0.784356435643564,0.215643564356436,0.395445544554455,0.604554455445545,5.05
"255","161-250","dumb-bell_2","Saturation hue","Total saturation",765,0.818989898989899,0.181010101010101,0.497979797979798,0.502020202020202,4.95
"256",">251","dumb-bell_3","Saturation hue","Total saturation",768,0.755102040816326,0.244897959183673,0.376417233560091,0.623582766439909,4.85
"257","<60","eiffel-tower_0","Saturation hue","Total saturation",771,0.783544303797468,0.216455696202532,0.44873417721519,0.55126582278481,3.16
"258","61-160","eiffel-tower_1","Saturation hue","Total saturation",774,0.829113924050633,0.170886075949367,0.44620253164557,0.55379746835443,3.16
"259","161-250","eiffel-tower_2","Saturation hue","Total saturation",777,0.782550782550783,0.217449217449217,0.53979353979354,0.46020646020646,3
"260",">251","eiffel-tower_3","Saturation hue","Total saturation",780,0.833544303797468,0.166455696202532,0.486075949367089,0.513924050632911,3.16
"261","<60","electric-guitar-101_0","Saturation hue","Total saturation",783,0.75231448511608,0.24768551488392,0.533542230451503,0.466457769548497,7.02
"262","61-160","electric-guitar-101_1","Saturation hue","Total saturation",786,0.84187675070028,0.15812324929972,0.532352941176471,0.467647058823529,7.14
"263","161-250","electric-guitar-101_2","Saturation hue","Total saturation",789,0.83249299719888,0.16750700280112,0.459103641456583,0.540896358543417,7.14
"264",">251","electric-guitar-101_3","Saturation hue","Total saturation",792,0.810283435408062,0.189716564591938,0.476570289132602,0.523429710867398,7.02
"265","<60","elephant-101_0","Saturation hue","Total saturation",795,0.725587301587302,0.274412698412698,0.53231746031746,0.46768253968254,7.88
"266","61-160","elephant-101_1","Saturation hue","Total saturation",798,0.853079365079365,0.146920634920635,0.543619047619048,0.456380952380952,7.88
"267","161-250","elephant-101_2","Saturation hue","Total saturation",801,0.857607370275031,0.14239262972497,0.496409700582577,0.503590299417423,7.38
"268",">251","elephant-101_3","Saturation hue","Total saturation",804,0.855100970364542,0.144899029635458,0.423682140047207,0.576317859952793,7.63
"269","<60","elk_0","Saturation hue","Total saturation",807,0.738217821782178,0.261782178217822,0.500792079207921,0.499207920792079,5.05
"270","61-160","elk_1","Saturation hue","Total saturation",810,0.862020202020202,0.137979797979798,0.480808080808081,0.519191919191919,4.95
"271","161-250","elk_2","Saturation hue","Total saturation",813,0.887676767676768,0.112323232323232,0.504444444444444,0.495555555555556,4.95
"272",">251","elk_3","Saturation hue","Total saturation",816,0.828316831683168,0.171683168316832,0.445148514851485,0.554851485148515,5.05
"273","<60","ewer-101_0","Saturation hue","Total saturation",819,0.788291139240506,0.211708860759494,0.45,0.55,3.16
"274","61-160","ewer-101_1","Saturation hue","Total saturation",822,0.891358024691358,0.108641975308642,0.424074074074074,0.575925925925926,3.24
"275","161-250","ewer-101_2","Saturation hue","Total saturation",825,0.906093906093906,0.0939060939060939,0.575757575757576,0.424242424242424,3
"276",">251","ewer-101_3","Saturation hue","Total saturation",828,0.88412852969815,0.11587147030185,0.471924699772801,0.528075300227199,3.08
"277","<60","eyeglasses_0","Saturation hue","Total saturation",831,0.681481481481481,0.318518518518519,0.521296296296296,0.478703703703704,3.24
"278","61-160","eyeglasses_1","Saturation hue","Total saturation",834,0.576582278481013,0.423417721518987,0.309177215189873,0.690822784810127,3.16
"279","161-250","eyeglasses_2","Saturation hue","Total saturation",837,0.784215784215784,0.215784215784216,0.505161505161505,0.494838494838495,3
"280",">251","eyeglasses_3","Saturation hue","Total saturation",840,0.593797049081602,0.406202950918398,0.314965371875941,0.685034628124059,3.32
"281","<60","faces-easy-101_0","Saturation hue","Total saturation",843,0.877387573494359,0.122612426505641,0.488140261666402,0.511859738333598,94.39
"282","61-160","faces-easy-101_1","Saturation hue","Total saturation",846,0.941405794798453,0.0585942052015467,0.44844536257217,0.55155463742783,94.39
"283","161-250","faces-easy-101_2","Saturation hue","Total saturation",849,0.942857142857143,0.0571428571428571,0.565750304571217,0.434249695428783,94.39
"284",">251","faces-easy-101_3","Saturation hue","Total saturation",852,0.924286243974787,0.0757137560252132,0.46533185020393,0.53466814979607,94.39
"285","<60","fern_0","Saturation hue","Total saturation",855,0.831974176010873,0.168025823989127,0.513081889228678,0.486918110771322,5.89
"286","61-160","fern_1","Saturation hue","Total saturation",858,0.684904086738949,0.315095913261051,0.562635529608007,0.437364470391993,6
"287","161-250","fern_2","Saturation hue","Total saturation",861,0.852871219843697,0.147128780156303,0.419300033978933,0.580699966021067,5.89
"288",">251","fern_3","Saturation hue","Total saturation",864,0.85877466251298,0.14122533748702,0.402734510211146,0.597265489788854,5.78
"289","<60","fighter-jet_0","Saturation hue","Total saturation",867,0.834649122807018,0.165350877192982,0.489912280701754,0.510087719298246,4.56
"290","61-160","fighter-jet_1","Saturation hue","Total saturation",870,0.804982817869416,0.195017182130584,0.477448453608247,0.522551546391753,4.66
"291","161-250","fighter-jet_2","Saturation hue","Total saturation",873,0.742688828108563,0.257311171891437,0.508100147275405,0.491899852724595,4.75
"292",">251","fighter-jet_3","Saturation hue","Total saturation",876,0.825171821305842,0.174828178694158,0.462199312714777,0.537800687285223,4.66
"293","<60","fire-extinguisher_0","Saturation hue","Total saturation",879,0.720596672403901,0.279403327596099,0.574010327022375,0.425989672977625,3.49
"294","61-160","fire-extinguisher_1","Saturation hue","Total saturation",882,0.805507745266781,0.194492254733219,0.434595524956971,0.565404475043029,3.49
"295","161-250","fire-extinguisher_2","Saturation hue","Total saturation",885,0.794893861158921,0.205106138841079,0.476764199655766,0.523235800344234,3.49
"296",">251","fire-extinguisher_3","Saturation hue","Total saturation",888,0.705679862306368,0.294320137693632,0.434882386689616,0.565117613310384,3.49
"297","<60","fire-hydrant_0","Saturation hue","Total saturation",891,0.72108843537415,0.27891156462585,0.500103071531643,0.499896928468357,4.85
"298","61-160","fire-hydrant_1","Saturation hue","Total saturation",894,0.853432282003711,0.146567717996289,0.540507111935683,0.459492888064317,4.85
"299","161-250","fire-hydrant_2","Saturation hue","Total saturation",897,0.860235003092146,0.139764996907854,0.45124716553288,0.54875283446712,4.85
"300",">251","fire-hydrant_3","Saturation hue","Total saturation",900,0.854256854256854,0.145743145743146,0.490826633683777,0.509173366316223,4.85
"301","<60","fire-truck_0","Saturation hue","Total saturation",903,0.676807185281762,0.323192814718238,0.489207590902506,0.510792409097494,6.9
"302","61-160","fire-truck_1","Saturation hue","Total saturation",906,0.824858757062147,0.175141242937853,0.604374909459655,0.395625090540345,6.9
"303","161-250","fire-truck_2","Saturation hue","Total saturation",909,0.729972475735188,0.270027524264812,0.465449804432855,0.534550195567145,6.9
"304",">251","fire-truck_3","Saturation hue","Total saturation",912,0.69361147327249,0.30638852672751,0.418368825148486,0.581631174851514,6.9
"305","<60","fireworks_0","Saturation hue","Total saturation",915,0.703434343434343,0.296565656565657,0.506262626262626,0.493737373737374,4.95
"306","61-160","fireworks_1","Saturation hue","Total saturation",918,0.828282828282828,0.171717171717172,0.446262626262626,0.553737373737374,4.95
"307","161-250","fireworks_2","Saturation hue","Total saturation",921,0.850505050505051,0.149494949494949,0.453737373737374,0.546262626262626,4.95
"308",">251","fireworks_3","Saturation hue","Total saturation",924,0.794949494949495,0.205050505050505,0.49050505050505,0.509494949494949,4.95
"309","<60","flashlight_0","Saturation hue","Total saturation",927,0.765064836003051,0.234935163996949,0.5441647597254,0.4558352402746,6.55
"310","61-160","flashlight_1","Saturation hue","Total saturation",930,0.749809305873379,0.250190694126621,0.436308161708619,0.563691838291381,6.55
"311","161-250","flashlight_2","Saturation hue","Total saturation",933,0.785281788542152,0.214718211457848,0.501785437043937,0.498214562956063,6.44
"312",">251","flashlight_3","Saturation hue","Total saturation",936,0.700228832951945,0.299771167048055,0.406864988558352,0.593135011441648,6.55
"313","<60","floppy-disk_0","Saturation hue","Total saturation",939,0.867208672086721,0.132791327913279,0.540499849442939,0.459500150557061,3.32
"314","61-160","floppy-disk_1","Saturation hue","Total saturation",942,0.849744052996085,0.150255947003914,0.527551942186088,0.472448057813911,3.32
"315","161-250","floppy-disk_2","Saturation hue","Total saturation",945,0.857407407407407,0.142592592592593,0.492592592592593,0.507407407407407,3.24
"316",">251","floppy-disk_3","Saturation hue","Total saturation",948,0.819933754893104,0.180066245106896,0.360132490213791,0.639867509786209,3.32
"317","<60","football-helmet_0","Saturation hue","Total saturation",951,0.760183591508893,0.239816408491107,0.54188181296615,0.45811818703385,3.49
"318","61-160","football-helmet_1","Saturation hue","Total saturation",954,0.810097532989099,0.189902467010901,0.465863453815261,0.534136546184739,3.49
"319","161-250","football-helmet_2","Saturation hue","Total saturation",957,0.791164658634538,0.208835341365462,0.438898450946644,0.561101549053356,3.49
"320",">251","football-helmet_3","Saturation hue","Total saturation",960,0.806655192197361,0.193344807802639,0.514629948364888,0.485370051635112,3.49
"321","<60","french-horn_0","Saturation hue","Total saturation",963,0.553511705685619,0.446488294314381,0.448877209746775,0.551122790253225,4.19
"322","61-160","french-horn_1","Saturation hue","Total saturation",966,0.793119923554706,0.206880076445294,0.446488294314381,0.553511705685619,4.19
"323","161-250","french-horn_2","Saturation hue","Total saturation",969,0.842737722048067,0.157262277951933,0.512016718913271,0.487983281086729,3.83
"324",">251","french-horn_3","Saturation hue","Total saturation",972,0.847619047619048,0.152380952380952,0.529181929181929,0.470818070818071,4.09
"325","<60","fried-egg_0","Saturation hue","Total saturation",975,0.603245942571785,0.396754057428215,0.466416978776529,0.533583021223471,4
"326","61-160","fried-egg_1","Saturation hue","Total saturation",978,0.794257178526841,0.205742821473159,0.445692883895131,0.554307116104869,4
"327","161-250","fried-egg_2","Saturation hue","Total saturation",981,0.854172366621067,0.145827633378933,0.510259917920657,0.489740082079343,3.65
"328",">251","fried-egg_3","Saturation hue","Total saturation",984,0.844694132334582,0.155305867665418,0.565043695380774,0.434956304619226,4
"329","<60","frisbee_0","Saturation hue","Total saturation",987,0.783343640486498,0.216656359513502,0.538239538239538,0.461760461760462,4.85
"330","61-160","frisbee_1","Saturation hue","Total saturation",990,0.842506699649557,0.157493300350443,0.451865594722738,0.548134405277262,4.85
"331","161-250","frisbee_2","Saturation hue","Total saturation",993,0.833771929824561,0.166228070175439,0.452631578947368,0.547368421052632,4.56
"332",">251","frisbee_3","Saturation hue","Total saturation",996,0.806431663574521,0.193568336425479,0.439290867862296,0.560709132137704,4.85
"333","<60","frog_0","Saturation hue","Total saturation",999,0.792372234935164,0.207627765064836,0.497330282227307,0.502669717772693,6.55
"334","61-160","frog_1","Saturation hue","Total saturation",1002,0.806296851574213,0.193703148425787,0.512443778110945,0.487556221889055,6.67
"335","161-250","frog_2","Saturation hue","Total saturation",1005,0.854872563718141,0.145127436281859,0.447826086956522,0.552173913043478,6.67
"336",">251","frog_3","Saturation hue","Total saturation",1008,0.86191904047976,0.13808095952024,0.444527736131934,0.555472263868066,6.67
"337","<60","frying-pan_0","Saturation hue","Total saturation",1011,0.768115942028985,0.231884057971014,0.584385226741468,0.415614773258532,4.28
"338","61-160","frying-pan_1","Saturation hue","Total saturation",1014,0.731690929451288,0.268309070548712,0.413437849944009,0.586562150055991,4.46
"339","161-250","frying-pan_2","Saturation hue","Total saturation",1017,0.749160134378499,0.250839865621501,0.455095184770437,0.544904815229563,4.46
"340",">251","frying-pan_3","Saturation hue","Total saturation",1020,0.777232351566152,0.222767648433848,0.472884525479196,0.527115474520804,4.28
"341","<60","galaxy_0","Saturation hue","Total saturation",1023,0.836491228070175,0.163508771929825,0.539649122807017,0.460350877192982,2.85
"342","61-160","galaxy_1","Saturation hue","Total saturation",1026,0.817543859649123,0.182456140350877,0.466666666666667,0.533333333333333,2.85
"343","161-250","galaxy_2","Saturation hue","Total saturation",1029,0.801801801801802,0.198198198198198,0.486486486486487,0.513513513513513,2.77
"344",">251","galaxy_3","Saturation hue","Total saturation",1032,0.815438596491228,0.184561403508772,0.453333333333333,0.546666666666667,2.85
"345","<60","gas-pump_0","Saturation hue","Total saturation",1035,0.725005719514985,0.274994280485015,0.533516357812857,0.466483642187143,4.37
"346","61-160","gas-pump_1","Saturation hue","Total saturation",1038,0.811027224891329,0.188972775108671,0.51063829787234,0.48936170212766,4.37
"347","161-250","gas-pump_2","Saturation hue","Total saturation",1041,0.770453482935951,0.229546517064049,0.467274427302478,0.532725572697522,4.28
"348",">251","gas-pump_3","Saturation hue","Total saturation",1044,0.781743308167467,0.218256691832533,0.476321207961565,0.523678792038435,4.37
"349","<60","giraffe_0","Saturation hue","Total saturation",1047,0.710843373493976,0.288862768145754,0.485160152806347,0.514545988833382,3.4
"350","61-160","giraffe_1","Saturation hue","Total saturation",1050,0.830171635049684,0.169828364950316,0.495633845227341,0.504366154772659,3.32
"351","161-250","giraffe_2","Saturation hue","Total saturation",1053,0.889873417721519,0.110126582278481,0.494303797468354,0.505696202531646,3.16
"352",">251","giraffe_3","Saturation hue","Total saturation",1056,0.882716049382716,0.117283950617284,0.434876543209877,0.565123456790123,3.24
"353","<60","goat_0","Saturation hue","Total saturation",1059,0.691441441441441,0.308558558558559,0.443211068211068,0.556788931788932,6.22
"354","61-160","goat_1","Saturation hue","Total saturation",1062,0.841377091377091,0.158622908622909,0.559041184041184,0.440958815958816,6.22
"355","161-250","goat_2","Saturation hue","Total saturation",1065,0.823587223587224,0.176412776412776,0.508763308763309,0.491236691236691,6.11
"356",">251","goat_3","Saturation hue","Total saturation",1068,0.82014157014157,0.17985842985843,0.46509009009009,0.53490990990991,6.22
"357","<60","golden-gate-bridge_0","Saturation hue","Total saturation",1071,0.774558774558775,0.225441225441225,0.508824508824509,0.491175491175491,3
"358","61-160","golden-gate-bridge_1","Saturation hue","Total saturation",1074,0.834831834831835,0.165168165168165,0.508491508491508,0.491508491508492,3
"359","161-250","golden-gate-bridge_2","Saturation hue","Total saturation",1077,0.641691641691642,0.358308358308358,0.477855477855478,0.522144522144522,3
"360",">251","golden-gate-bridge_3","Saturation hue","Total saturation",1080,0.768354430379747,0.231645569620253,0.484810126582278,0.515189873417721,3.16
"361","<60","goldfish_0","Saturation hue","Total saturation",1083,0.652173913043478,0.347826086956522,0.470313230481533,0.529686769518467,4.28
"362","61-160","goldfish_1","Saturation hue","Total saturation",1086,0.818606825619448,0.181393174380552,0.532959326788219,0.467040673211781,4.28
"363","161-250","goldfish_2","Saturation hue","Total saturation",1089,0.836837075967511,0.163162924032489,0.496416626851409,0.503583373148591,4.19
"364",">251","goldfish_3","Saturation hue","Total saturation",1092,0.802477793361384,0.197522206638616,0.487611033193081,0.512388966806919,4.28
"365","<60","golf-ball_0","Saturation hue","Total saturation",1095,0.798232695139912,0.201767304860088,0.487271197138649,0.512728802861351,4.75
"366","61-160","golf-ball_1","Saturation hue","Total saturation",1098,0.864085840521776,0.135914159478224,0.611613717652009,0.388386282347991,4.75
"367","161-250","golf-ball_2","Saturation hue","Total saturation",1101,0.798022301704187,0.201977698295813,0.397222806648433,0.602777193351567,4.75
"368",">251","golf-ball_3","Saturation hue","Total saturation",1104,0.802019776982958,0.197980223017042,0.355775299810646,0.644224700189354,4.75
"369","<60","goose_0","Saturation hue","Total saturation",1107,0.750254841997961,0.249745158002039,0.430343187223921,0.569656812776079,5.89
"370","61-160","goose_1","Saturation hue","Total saturation",1110,0.851002378525314,0.148997621474686,0.492864424057085,0.507135575942915,5.89
"371","161-250","goose_2","Saturation hue","Total saturation",1113,0.855079850492695,0.144920149507305,0.557934080869861,0.442065919130139,5.89
"372",">251","goose_3","Saturation hue","Total saturation",1116,0.82602786272511,0.17397213727489,0.421508664627931,0.578491335372069,5.89
"373","<60","gorilla_0","Saturation hue","Total saturation",1119,0.822738664843928,0.177261335156072,0.487719298245614,0.512280701754386,21.95
"374","61-160","gorilla_1","Saturation hue","Total saturation",1122,0.813495824870232,0.186504175129768,0.547912435116227,0.452087564883773,22.16
"375","161-250","gorilla_2","Saturation hue","Total saturation",1125,0.862525879917184,0.137474120082816,0.437200956937799,0.562799043062201,21.74
"376",">251","gorilla_3","Saturation hue","Total saturation",1128,0.872723894463025,0.127276105536975,0.476960237829803,0.523039762170197,21.53
"377","<60","grand-piano-101_0","Saturation hue","Total saturation",1131,0.773278425989476,0.226721574010524,0.616563715396934,0.383436284603066,4.37
"378","61-160","grand-piano-101_1","Saturation hue","Total saturation",1134,0.8,0.2,0.357894736842105,0.642105263157895,4.46
"379","161-250","grand-piano-101_2","Saturation hue","Total saturation",1137,0.862731640356898,0.137268359643102,0.394646533973919,0.605353466026081,4.37
"380",">251","grand-piano-101_3","Saturation hue","Total saturation",1140,0.810569663692519,0.189430336307481,0.417982155113246,0.582017844886754,4.37
"381","<60","grapes_0","Saturation hue","Total saturation",1143,0.771492537313433,0.228507462686567,0.475174129353234,0.524825870646766,20.1
"382","61-160","grapes_1","Saturation hue","Total saturation",1146,0.821243781094527,0.178756218905473,0.564228855721393,0.435771144278607,20.1
"383","161-250","grapes_2","Saturation hue","Total saturation",1149,0.897839195979899,0.1021608040201,0.456281407035176,0.543718592964824,19.9
"384",">251","grapes_3","Saturation hue","Total saturation",1152,0.887236180904523,0.112763819095477,0.489698492462312,0.510301507537688,19.9
"385","<60","grasshopper_0","Saturation hue","Total saturation",1155,0.716377091377091,0.283622908622909,0.451415701415701,0.548584298584299,6.22
"386","61-160","grasshopper_1","Saturation hue","Total saturation",1158,0.801480051480052,0.198519948519949,0.56981981981982,0.43018018018018,6.22
"387","161-250","grasshopper_2","Saturation hue","Total saturation",1161,0.880733944954128,0.119266055045872,0.446653075093442,0.553346924906558,5.89
"388",">251","grasshopper_3","Saturation hue","Total saturation",1164,0.853377814845705,0.146622185154295,0.444370308590492,0.555629691409508,6
"389","<60","greyhound_0","Saturation hue","Total saturation",1167,0.638297872340426,0.361702127659574,0.397984322508399,0.602015677491601,4.46
"390","61-160","greyhound_1","Saturation hue","Total saturation",1170,0.851511758118701,0.148488241881299,0.49451287793953,0.50548712206047,4.46
"391","161-250","greyhound_2","Saturation hue","Total saturation",1173,0.87973124300112,0.12026875699888,0.526315789473684,0.473684210526316,4.46
"392",">251","greyhound_3","Saturation hue","Total saturation",1176,0.857334826427772,0.142665173572228,0.532362821948488,0.467637178051512,4.46
"393","<60","guitar-pick_0","Saturation hue","Total saturation",1179,0.840313549832027,0.159686450167973,0.517581187010078,0.482418812989922,4.46
"394","61-160","guitar-pick_1","Saturation hue","Total saturation",1182,0.848152920962199,0.151847079037801,0.473367697594502,0.526632302405498,4.66
"395","161-250","guitar-pick_2","Saturation hue","Total saturation",1185,0.853070175438597,0.146929824561404,0.456578947368421,0.543421052631579,4.56
"396",">251","guitar-pick_3","Saturation hue","Total saturation",1188,0.858114035087719,0.141885964912281,0.490570175438596,0.509429824561404,4.56
"397","<60","hamburger_0","Saturation hue","Total saturation",1191,0.52640218878249,0.47359781121751,0.437756497948016,0.562243502051984,3.65
"398","61-160","hamburger_1","Saturation hue","Total saturation",1194,0.838850889192886,0.161149110807114,0.568536251709986,0.431463748290014,3.65
"399","161-250","hamburger_2","Saturation hue","Total saturation",1197,0.899024670109007,0.100975329890993,0.600975329890993,0.399024670109007,3.49
"400",">251","hamburger_3","Saturation hue","Total saturation",1200,0.844596443228454,0.155403556771546,0.525034199726402,0.474965800273598,3.65
"401","<60","hammock_0","Saturation hue","Total saturation",1203,0.773425556975666,0.226574443024334,0.50154123750094,0.49845876249906,39.9
"402","61-160","hammock_1","Saturation hue","Total saturation",1206,0.838141389667096,0.161858610332904,0.520027258272128,0.479972741727872,39.62
"403","161-250","hammock_2","Saturation hue","Total saturation",1209,0.834022504573591,0.165977495426409,0.469688995814851,0.530311004185149,39.9
"404",">251","hammock_3","Saturation hue","Total saturation",1212,0.840815209276863,0.159184790723137,0.474443836161847,0.525556163838153,40.19
"405","<60","harmonica_0","Saturation hue","Total saturation",1215,0.725229826353422,0.274770173646578,0.55949948927477,0.44050051072523,3.92
"406","61-160","harmonica_1","Saturation hue","Total saturation",1218,0.781409601634321,0.218590398365679,0.471654749744637,0.528345250255363,3.92
"407","161-250","harmonica_2","Saturation hue","Total saturation",1221,0.788140020898642,0.211859979101358,0.448798328108673,0.551201671891327,3.83
"408",">251","harmonica_3","Saturation hue","Total saturation",1224,0.752298263534219,0.247701736465781,0.466036772216547,0.533963227783453,3.92
"409","<60","harp_0","Saturation hue","Total saturation",1227,0.648686868686869,0.351313131313131,0.513737373737374,0.486262626262626,4.95
"410","61-160","harp_1","Saturation hue","Total saturation",1230,0.864151721294578,0.135848278705422,0.496804782519068,0.503195217480932,4.85
"411","161-250","harp_2","Saturation hue","Total saturation",1233,0.851589347079038,0.148410652920962,0.531572164948454,0.468427835051546,4.66
"412",">251","harp_3","Saturation hue","Total saturation",1236,0.819830962688106,0.180169037311894,0.478251906823335,0.521748093176665,4.85
"413","<60","harpsichord_0","Saturation hue","Total saturation",1239,0.596518987341772,0.403481012658228,0.50253164556962,0.49746835443038,3.16
"414","61-160","harpsichord_1","Saturation hue","Total saturation",1242,0.77879746835443,0.22120253164557,0.452848101265823,0.547151898734177,3.16
"415","161-250","harpsichord_2","Saturation hue","Total saturation",1245,0.833860759493671,0.166139240506329,0.491455696202532,0.508544303797468,3.16
"416",">251","harpsichord_3","Saturation hue","Total saturation",1248,0.814556962025316,0.185443037974684,0.52879746835443,0.47120253164557,3.16
"417","<60","hawksbill-101_0","Saturation hue","Total saturation",1251,0.928851540616247,0.0711484593837535,0.326610644257703,0.673389355742297,3.57
"418","61-160","hawksbill-101_1","Saturation hue","Total saturation",1254,0.913521261347348,0.0864787386526517,0.362876254180602,0.637123745819398,4.19
"419","161-250","hawksbill-101_2","Saturation hue","Total saturation",1257,0.900621118012422,0.0993788819875776,0.733158146201624,0.266841853798376,4.19
"420",">251","hawksbill-101_3","Saturation hue","Total saturation",1260,0.919887955182073,0.0801120448179272,0.39187675070028,0.60812324929972,3.57
"421","<60","head-phones_0","Saturation hue","Total saturation",1263,0.812091503267974,0.187908496732026,0.563616557734205,0.436383442265795,9.18
"422","61-160","head-phones_1","Saturation hue","Total saturation",1266,0.716635799106657,0.283364200893344,0.391721132897603,0.608278867102397,9.18
"423","161-250","head-phones_2","Saturation hue","Total saturation",1269,0.722277501381979,0.277722498618021,0.467661691542289,0.532338308457711,9.04
"424",">251","head-phones_3","Saturation hue","Total saturation",1272,0.716666666666667,0.283333333333333,0.42483660130719,0.57516339869281,9.18
"425","<60","helicopter-101_0","Saturation hue","Total saturation",1275,0.906769936890419,0.0932300631095812,0.488525530694205,0.511474469305795,3.49
"426","61-160","helicopter-101_1","Saturation hue","Total saturation",1278,0.901960784313726,0.0980392156862745,0.377591036414566,0.622408963585434,3.57
"427","161-250","helicopter-101_2","Saturation hue","Total saturation",1281,0.867305061559507,0.132694938440492,0.570725034199726,0.429274965800274,3.65
"428",">251","helicopter-101_3","Saturation hue","Total saturation",1284,0.88515406162465,0.11484593837535,0.429411764705882,0.570588235294118,3.57
