"","HSV hue","Img. cat.","Num","Den","Ref.","RL|NL","RL|NS","RL|DL","RL|DS","n (x1000)"
"217","<60","crab-101_0","Pixels hue","Total pixels",650,0.805322128851541,0.193837535014006,0.465318730693625,0.533838809323224,3.57
"218","61-160","crab-101_1","Pixels hue","Total pixels",653,0.914182475158085,0.0858175248419151,0.494568497284249,0.505431502715751,3.32
"219","161-250","crab-101_2","Pixels hue","Total pixels",656,0.912037037037037,0.087962962962963,0.483142592019796,0.516857407980204,3.24
"220",">251","crab-101_3","Pixels hue","Total pixels",659,0.88093730208993,0.11906269791007,0.469394227719632,0.530605772280368,3.16
"221","<60","desk-globe_0","Pixels hue","Total pixels",662,0.606142728093948,0.393857271906052,0.472551466001248,0.527448533998752,3.32
"222","61-160","desk-globe_1","Pixels hue","Total pixels",665,0.686239084613068,0.313760915386932,0.422645040548971,0.577354959451029,3.32
"223","161-250","desk-globe_2","Pixels hue","Total pixels",668,0.825,0.175,0.497504678727386,0.502495321272614,3.32
"224",">251","desk-globe_3","Pixels hue","Total pixels",671,0.761654831738191,0.238345168261809,0.505758157389635,0.494241842610365,3.24
"225","<60","diamond-ring_0","Pixels hue","Total pixels",674,0.818458417849899,0.181541582150101,0.444589877835951,0.555410122164049,6.9
"226","61-160","diamond-ring_1","Pixels hue","Total pixels",677,0.857353374594754,0.142646625405246,0.575972777038023,0.424027222961977,6.79
"227","161-250","diamond-ring_2","Pixels hue","Total pixels",680,0.880047155909225,0.119952844090775,0.537505548158011,0.462494451841988,6.79
"228",">251","diamond-ring_3","Pixels hue","Total pixels",683,0.84016809158093,0.15983190841907,0.420738801628854,0.579261198371146,6.9
"229","<60","dice_0","Pixels hue","Total pixels",686,0.713023353671365,0.286976646328635,0.474486555155621,0.525513444844379,4.75
"230","61-160","dice_1","Pixels hue","Total pixels",689,0.760042964554243,0.239957035445757,0.434312878133103,0.565687121866897,4.66
"231","161-250","dice_2","Pixels hue","Total pixels",692,0.797422126745435,0.202577873254565,0.504321521175454,0.495678478824546,4.66
"232",">251","dice_3","Pixels hue","Total pixels",695,0.815350877192982,0.184649122807018,0.549205648720212,0.450794351279788,4.56
"233","<60","dog_0","Pixels hue","Total pixels",698,0.67947971267715,0.32052028732285,0.464966913195796,0.535033086804204,5.15
"234","61-160","dog_1","Pixels hue","Total pixels",701,0.865268879829159,0.134731120170841,0.546905410665629,0.453094589334371,5.15
"235","161-250","dog_2","Pixels hue","Total pixels",704,0.854008930304795,0.145991069695205,0.526858699883223,0.473141300116777,5.15
"236",">251","dog_3","Pixels hue","Total pixels",707,0.862745098039216,0.137254901960784,0.518684312962242,0.481315687037758,5.15
"237","<60","dolphin-101_0","Pixels hue","Total pixels",710,0.92331073182137,0.0764554594341828,0.524513253577293,0.475252169833451,4.28
"238","61-160","dolphin-101_1","Pixels hue","Total pixels",713,0.929435483870968,0.0705645161290323,0.549808859905554,0.450191140094446,4.46
"239","161-250","dolphin-101_2","Pixels hue","Total pixels",716,0.746825989544436,0.251306945481703,0.499812523434571,0.498312710911136,5.35
"240",">251","dolphin-101_3","Pixels hue","Total pixels",719,0.910666391582422,0.0893336084175779,0.422686814324157,0.577313185675844,4.85
"241","<60","doorknob_0","Pixels hue","Total pixels",722,0.643758765778401,0.354838709677419,0.495202433887199,0.50339340042125,4.27
"242","61-160","doorknob_1","Pixels hue","Total pixels",725,0.853351573187415,0.146648426812585,0.495068493150685,0.504931506849315,3.65
"243","161-250","doorknob_2","Pixels hue","Total pixels",728,0.857388809182209,0.142611190817791,0.534175761056864,0.465824238943136,3.49
"244",">251","doorknob_3","Pixels hue","Total pixels",731,0.844043887147335,0.155956112852665,0.523410933821606,0.476589066178394,3.83
"245","<60","drinking-straw_0","Pixels hue","Total pixels",734,0.754334410813988,0.245665589186012,0.488344644437887,0.511655355562113,3.4
"246","61-160","drinking-straw_1","Pixels hue","Total pixels",737,0.832594936708861,0.167405063291139,0.496503496503497,0.503496503496504,3.16
"247","161-250","drinking-straw_2","Pixels hue","Total pixels",740,0.827172827172827,0.172827172827173,0.526245402875293,0.473754597124707,3
"248",">251","drinking-straw_3","Pixels hue","Total pixels",743,0.807889190003011,0.192110809996989,0.393105533716359,0.606894466283641,3.32
"249","<60","duck_0","Pixels hue","Total pixels",746,0.762897620956963,0.237102379043037,0.524013952240408,0.475986047759592,3.74
"250","61-160","duck_1","Pixels hue","Total pixels",749,0.797264021887825,0.202735978112175,0.465256797583082,0.534743202416918,3.65
"251","161-250","duck_2","Pixels hue","Total pixels",752,0.847058823529412,0.152941176470588,0.5092007690195,0.4907992309805,3.65
"252",">251","duck_3","Pixels hue","Total pixels",755,0.84783798576902,0.15216201423098,0.497390826695963,0.502609173304037,3.65
"253","<60","dumb-bell_0","Pixels hue","Total pixels",758,0.78683750728014,0.212968355659095,0.45326278659612,0.546541250244954,5.15
"254","61-160","dumb-bell_1","Pixels hue","Total pixels",761,0.857765451664025,0.142234548335975,0.468625099920064,0.531374900079936,5.05
"255","161-250","dumb-bell_2","Pixels hue","Total pixels",764,0.889292929292929,0.110707070707071,0.540419466503767,0.459580533496233,4.95
"256",">251","dumb-bell_3","Pixels hue","Total pixels",767,0.866419294990724,0.133580705009276,0.466126350789692,0.533873649210308,4.85
"257","<60","eiffel-tower_0","Pixels hue","Total pixels",770,0.79811930649427,0.200999118424919,0.48234255444379,0.516774573278399,3.4
"258","61-160","eiffel-tower_1","Pixels hue","Total pixels",773,0.844303797468354,0.155696202531646,0.480190174326466,0.519809825673534,3.16
"259","161-250","eiffel-tower_2","Pixels hue","Total pixels",776,0.796203796203796,0.203796203796204,0.504669779853236,0.495330220146765,3
"260",">251","eiffel-tower_3","Pixels hue","Total pixels",779,0.862614751503641,0.13738524849636,0.525832012678288,0.474167987321712,3.16
"261","<60","electric-guitar-101_0","Pixels hue","Total pixels",782,0.737298469042135,0.262566047960981,0.503136078538315,0.496727570220889,7.38
"262","61-160","electric-guitar-101_1","Pixels hue","Total pixels",785,0.877013587337162,0.122986412662838,0.47511631185676,0.52488368814324,7.14
"263","161-250","electric-guitar-101_2","Pixels hue","Total pixels",788,0.872549019607843,0.127450980392157,0.502608205272804,0.497391794727196,7.14
"264",">251","electric-guitar-101_3","Pixels hue","Total pixels",791,0.868964534966529,0.131035465033471,0.511041009463722,0.488958990536278,7.02
"265","<60","elephant-101_0","Pixels hue","Total pixels",794,0.723781561949501,0.275044039929536,0.481643253452957,0.517176248376815,8.51
"266","61-160","elephant-101_1","Pixels hue","Total pixels",797,0.854603174603175,0.145396825396825,0.543655859075823,0.456344140924177,7.88
"267","161-250","elephant-101_2","Pixels hue","Total pixels",800,0.888873831142431,0.111126168857569,0.529155313351499,0.470844686648501,7.38
"268",">251","elephant-101_3","Pixels hue","Total pixels",803,0.893128769997377,0.106871230002623,0.509294660514173,0.490705339485827,7.63
"269","<60","elk_0","Pixels hue","Total pixels",806,0.722519310754605,0.277480689245395,0.472453428458185,0.527546571541815,5.05
"270","61-160","elk_1","Pixels hue","Total pixels",809,0.845252525252525,0.154747474747475,0.487060250707643,0.512939749292357,4.95
"271","161-250","elk_2","Pixels hue","Total pixels",812,0.874949494949495,0.125050505050505,0.553780832996361,0.446219167003639,4.95
"272",">251","elk_3","Pixels hue","Total pixels",815,0.826534653465346,0.173465346534653,0.456401109789933,0.543598890210067,5.05
"273","<60","ewer-101_0","Pixels hue","Total pixels",818,0.921245959447546,0.0784601821921834,0.543833580980684,0.455869242199108,3.4
"274","61-160","ewer-101_1","Pixels hue","Total pixels",821,0.966358024691358,0.033641975308642,0.48689138576779,0.51310861423221,3.24
"275","161-250","ewer-101_2","Pixels hue","Total pixels",824,0.971028971028971,0.028971028971029,0.54566902595214,0.45433097404786,3
"276",">251","ewer-101_3","Pixels hue","Total pixels",827,0.96137617656605,0.03862382343395,0.442547603414314,0.557452396585686,3.08
"277","<60","eyeglasses_0","Pixels hue","Total pixels",830,0.666176902732883,0.333823097267117,0.43525641025641,0.56474358974359,3.4
"278","61-160","eyeglasses_1","Pixels hue","Total pixels",833,0.857549857549858,0.142450142450142,0.505691617799241,0.494308382200759,3.16
"279","161-250","eyeglasses_2","Pixels hue","Total pixels",836,0.883744170552965,0.116255829447035,0.527656477438137,0.472343522561863,3
"280",">251","eyeglasses_3","Pixels hue","Total pixels",839,0.854862993074375,0.145137006925625,0.460829493087558,0.539170506912442,3.32
"281","<60","faces-easy-101_0","Pixels hue","Total pixels",842,0.923724773557921,0.0762752264420785,0.372326670764535,0.627673329235465,94.39
"282","61-160","faces-easy-101_1","Pixels hue","Total pixels",845,0.961573912214347,0.038426087785653,0.4943089086246,0.5056910913754,94.39
"283","161-250","faces-easy-101_2","Pixels hue","Total pixels",848,0.96441322611745,0.0355867738825499,0.61082261175523,0.38917738824477,94.39
"284",">251","faces-easy-101_3","Pixels hue","Total pixels",851,0.966321655207484,0.0336783447925164,0.589669132452998,0.410330867547002,94.39
"285","<60","fern_0","Pixels hue","Total pixels",854,0.81991165477404,0.18008834522596,0.517057201929704,0.482942798070296,5.89
"286","61-160","fern_1","Pixels hue","Total pixels",857,0.647873227689741,0.352126772310259,0.488415355995265,0.511584644004735,6
"287","161-250","fern_2","Pixels hue","Total pixels",860,0.860322854715378,0.139677145284622,0.497587870434183,0.502412129565817,5.89
"288",">251","fern_3","Pixels hue","Total pixels",863,0.866516620498615,0.133483379501385,0.482092696629214,0.517907303370786,5.78
"289","<60","fighter-jet_0","Pixels hue","Total pixels",866,0.80713058419244,0.19286941580756,0.496336206896552,0.503663793103448,4.66
"290","61-160","fighter-jet_1","Pixels hue","Total pixels",869,0.828104856037817,0.171895143962183,0.528448275862069,0.471551724137931,4.66
"291","161-250","fighter-jet_2","Pixels hue","Total pixels",872,0.717862402693036,0.282137597306964,0.497888513513513,0.502111486486486,4.75
"292",">251","fighter-jet_3","Pixels hue","Total pixels",875,0.840635738831615,0.159364261168385,0.487389523604225,0.512610476395775,4.66
"293","<60","fire-extinguisher_0","Pixels hue","Total pixels",878,0.668961560527826,0.331038439472174,0.486626402070751,0.513373597929249,3.49
"294","61-160","fire-extinguisher_1","Pixels hue","Total pixels",881,0.820711417096959,0.179288582903041,0.484037963761864,0.515962036238136,3.49
"295","161-250","fire-extinguisher_2","Pixels hue","Total pixels",884,0.826161790017212,0.173838209982788,0.52689099798677,0.47310900201323,3.49
"296",">251","fire-extinguisher_3","Pixels hue","Total pixels",887,0.736374067699369,0.263625932300631,0.457290767903365,0.542709232096635,3.49
"297","<60","fire-hydrant_0","Pixels hue","Total pixels",890,0.733250876108019,0.266749123891981,0.516583747927031,0.483416252072969,4.85
"298","61-160","fire-hydrant_1","Pixels hue","Total pixels",893,0.842506699649557,0.157493300350443,0.527985074626866,0.472014925373134,4.85
"299","161-250","fire-hydrant_2","Pixels hue","Total pixels",896,0.867422680412371,0.132577319587629,0.50891376451078,0.491086235489221,4.85
"300",">251","fire-hydrant_3","Pixels hue","Total pixels",899,0.857555143269429,0.142444856730571,0.51077943615257,0.48922056384743,4.85
"301","<60","fire-truck_0","Pixels hue","Total pixels",902,0.663624511082138,0.336375488917862,0.490796642615226,0.509203357384774,6.9
"302","61-160","fire-truck_1","Pixels hue","Total pixels",905,0.802984209763871,0.197015790236129,0.609335885731115,0.390664114268885,6.9
"303","161-250","fire-truck_2","Pixels hue","Total pixels",908,0.71645899739206,0.28354100260794,0.493741716978354,0.506258283021646,6.9
"304",">251","fire-truck_3","Pixels hue","Total pixels",911,0.677821237143271,0.322178762856729,0.407892799293182,0.592107200706818,6.9
"305","<60","fireworks_0","Pixels hue","Total pixels",914,0.695353535353535,0.304646464646465,0.527697989331145,0.472302010668855,4.95
"306","61-160","fireworks_1","Pixels hue","Total pixels",917,0.822828282828283,0.177171717171717,0.481329503487895,0.518670496512105,4.95
"307","161-250","fireworks_2","Pixels hue","Total pixels",920,0.835151515151515,0.164848484848485,0.448297086581863,0.551702913418137,4.95
"308",">251","fireworks_3","Pixels hue","Total pixels",923,0.807676767676768,0.192323232323232,0.482765695527288,0.517234304472712,4.95
"309","<60","flashlight_0","Pixels hue","Total pixels",926,0.623951182303585,0.376048817696415,0.401721664275466,0.598278335724534,6.55
"310","61-160","flashlight_1","Pixels hue","Total pixels",929,0.857818459191457,0.142181540808543,0.56033795632074,0.43966204367926,6.55
"311","161-250","flashlight_2","Pixels hue","Total pixels",932,0.871293277441391,0.128706722558609,0.581912648157168,0.418087351842832,6.44
"312",">251","flashlight_3","Pixels hue","Total pixels",935,0.829264571254196,0.170735428745804,0.520325203252033,0.479674796747967,6.55
"313","<60","floppy-disk_0","Pixels hue","Total pixels",938,0.704084631207758,0.295915368792242,0.529290550485723,0.470709449514277,3.4
"314","61-160","floppy-disk_1","Pixels hue","Total pixels",941,0.840710629328515,0.159289370671484,0.539366515837104,0.460633484162896,3.32
"315","161-250","floppy-disk_2","Pixels hue","Total pixels",944,0.845061728395062,0.154938271604938,0.529993815708101,0.470006184291899,3.24
"316",">251","floppy-disk_3","Pixels hue","Total pixels",947,0.812594154865923,0.187405845134077,0.387028657616893,0.612971342383107,3.32
"317","<60","football-helmet_0","Pixels hue","Total pixels",950,0.763625932300631,0.236374067699369,0.544821583986075,0.455178416013925,3.49
"318","61-160","football-helmet_1","Pixels hue","Total pixels",953,0.836775674125072,0.163224325874928,0.501015375689005,0.498984624310995,3.49
"319","161-250","football-helmet_2","Pixels hue","Total pixels",956,0.823580034423408,0.176419965576592,0.446475195822454,0.553524804177546,3.49
"320",">251","football-helmet_3","Pixels hue","Total pixels",959,0.83017785427424,0.16982214572576,0.505947200464172,0.494052799535828,3.49
"321","<60","french-horn_0","Pixels hue","Total pixels",962,0.636645962732919,0.363354037267081,0.503829583532791,0.496170416467209,4.19
"322","61-160","french-horn_1","Pixels hue","Total pixels",965,0.805303392259914,0.194696607740086,0.482527525131642,0.517472474868358,4.19
"323","161-250","french-horn_2","Pixels hue","Total pixels",968,0.827802456232036,0.172197543767964,0.510994764397906,0.489005235602094,3.83
"324",">251","french-horn_3","Pixels hue","Total pixels",971,0.827594627594628,0.172405372405372,0.482260827012479,0.517739172987521,4.09
"325","<60","fried-egg_0","Pixels hue","Total pixels",974,0.668831168831169,0.331168831168831,0.517526289434151,0.482473710565849,4
"326","61-160","fried-egg_1","Pixels hue","Total pixels",977,0.783270911360799,0.216729088639201,0.422884326489735,0.577115673510265,4
"327","161-250","fried-egg_2","Pixels hue","Total pixels",980,0.843775649794802,0.156224350205198,0.471185510428101,0.528814489571899,3.65
"328",">251","fried-egg_3","Pixels hue","Total pixels",983,0.837912087912088,0.162087912087912,0.543815723585378,0.456184276414622,4
"329","<60","frisbee_0","Pixels hue","Total pixels",986,0.719645433931148,0.280354566068852,0.524803637866887,0.475196362133113,4.85
"330","61-160","frisbee_1","Pixels hue","Total pixels",989,0.834054834054834,0.165945165945166,0.499586606035552,0.500413393964448,4.85
"331","161-250","frisbee_2","Pixels hue","Total pixels",992,0.81469298245614,0.18530701754386,0.488014075214427,0.511985924785573,4.56
"332",">251","frisbee_3","Pixels hue","Total pixels",995,0.823541537827252,0.176458462172748,0.481397271599835,0.518602728400165,4.85
"333","<60","frog_0","Pixels hue","Total pixels",998,0.795881006864989,0.204118993135011,0.501455046714658,0.498544953285342,6.55
"334","61-160","frog_1","Pixels hue","Total pixels",1001,0.8047976011994,0.1952023988006,0.492775436484046,0.507224563515954,6.67
"335","161-250","frog_2","Pixels hue","Total pixels",1004,0.874662668665667,0.125337331334333,0.530252859723058,0.469747140276942,6.67
"336",">251","frog_3","Pixels hue","Total pixels",1007,0.863568215892054,0.136431784107946,0.476219145093317,0.523780854906683,6.67
"337","<60","frying-pan_0","Pixels hue","Total pixels",1010,0.666517357222844,0.333482642777156,0.483543733092876,0.516456266907124,4.46
"338","61-160","frying-pan_1","Pixels hue","Total pixels",1013,0.85663082437276,0.14336917562724,0.503155996393147,0.496844003606853,4.46
"339","161-250","frying-pan_2","Pixels hue","Total pixels",1016,0.880627099664054,0.119372900335946,0.518485121731289,0.481514878268711,4.46
"340",">251","frying-pan_3","Pixels hue","Total pixels",1019,0.87330528284245,0.12669471715755,0.474723724429814,0.525276275570186,4.28
"341","<60","galaxy_0","Pixels hue","Total pixels",1022,0.794444444444445,0.202469135802469,0.583772065655002,0.413131000309693,3.23
"342","61-160","galaxy_1","Pixels hue","Total pixels",1025,0.80280701754386,0.19719298245614,0.522367030644593,0.477632969355407,2.85
"343","161-250","galaxy_2","Pixels hue","Total pixels",1028,0.794954954954955,0.205045045045045,0.494211287988423,0.505788712011577,2.77
"344",">251","galaxy_3","Pixels hue","Total pixels",1031,0.806666666666667,0.193333333333333,0.457555477280733,0.542444522719267,2.85
"345","<60","gas-pump_0","Pixels hue","Total pixels",1034,0.707726763717805,0.292273236282195,0.515962230215827,0.484037769784173,4.46
"346","61-160","gas-pump_1","Pixels hue","Total pixels",1037,0.797986730725235,0.202013269274766,0.487597611391824,0.512402388608176,4.37
"347","161-250","gas-pump_2","Pixels hue","Total pixels",1040,0.766947171575503,0.233052828424497,0.49213799577564,0.507862004224361,4.28
"348",">251","gas-pump_3","Pixels hue","Total pixels",1043,0.794555021734157,0.205444978265843,0.490353697749196,0.509646302250804,4.37
"349","<60","giraffe_0","Pixels hue","Total pixels",1046,0.705106138841079,0.294033275960987,0.489784172661871,0.509352517985611,3.48
"350","61-160","giraffe_1","Pixels hue","Total pixels",1049,0.801565793435712,0.198434206564288,0.479154078549849,0.520845921450151,3.32
"351","161-250","giraffe_2","Pixels hue","Total pixels",1052,0.861708860759494,0.138291139240506,0.501429025087329,0.498570974912671,3.16
"352",">251","giraffe_3","Pixels hue","Total pixels",1055,0.874343933312751,0.125656066687249,0.464230411892227,0.535769588107773,3.24
"353","<60","goat_0","Pixels hue","Total pixels",1058,0.673584298584299,0.326415701415701,0.463639301874596,0.536360698125404,6.22
"354","61-160","goat_1","Pixels hue","Total pixels",1061,0.828185328185328,0.171814671814672,0.544440853264383,0.455559146735617,6.22
"355","161-250","goat_2","Pixels hue","Total pixels",1064,0.80999180999181,0.19000819000819,0.514398551917064,0.485601448082936,6.11
"356",">251","goat_3","Pixels hue","Total pixels",1067,0.83510296010296,0.16489703989704,0.51906916612799,0.48093083387201,6.22
"357","<60","golden-gate-bridge_0","Pixels hue","Total pixels",1070,0.765660499837715,0.234339500162285,0.565402223675605,0.434597776324395,3.08
"358","61-160","golden-gate-bridge_1","Pixels hue","Total pixels",1073,0.843104596935377,0.156895403064624,0.582439678284182,0.417560321715818,3
"359","161-250","golden-gate-bridge_2","Pixels hue","Total pixels",1076,0.562104562104562,0.437895437895438,0.391932773109244,0.608067226890756,3
"360",">251","golden-gate-bridge_3","Pixels hue","Total pixels",1079,0.774050632911392,0.225949367088608,0.498722860791826,0.501277139208174,3.16
"361","<60","goldfish_0","Pixels hue","Total pixels",1082,0.673679289387564,0.326320710612436,0.475076058974959,0.524923941025041,4.28
"362","61-160","goldfish_1","Pixels hue","Total pixels",1085,0.792893875642824,0.207106124357176,0.503159372805991,0.496840627194009,4.28
"363","161-250","goldfish_2","Pixels hue","Total pixels",1088,0.824653607262303,0.175346392737697,0.517818703659412,0.482181296340588,4.19
"364",">251","goldfish_3","Pixels hue","Total pixels",1091,0.814165497896213,0.185834502103787,0.535689211326937,0.464310788673063,4.28
"365","<60","golf-ball_0","Pixels hue","Total pixels",1094,0.808080808080808,0.191919191919192,0.569470799072317,0.430529200927683,4.75
"366","61-160","golf-ball_1","Pixels hue","Total pixels",1097,0.8379970544919,0.1620029455081,0.474172464684799,0.525827535315201,4.75
"367","161-250","golf-ball_2","Pixels hue","Total pixels",1100,0.812539448769198,0.187460551230802,0.411764705882353,0.588235294117647,4.75
"368",">251","golf-ball_3","Pixels hue","Total pixels",1103,0.841784136334946,0.158215863665054,0.477124183006536,0.522875816993464,4.75
"369","<60","goose_0","Pixels hue","Total pixels",1106,0.737948290241868,0.262051709758132,0.474840657497484,0.525159342502516,6
"370","61-160","goose_1","Pixels hue","Total pixels",1109,0.828236493374108,0.171763506625892,0.470869639501111,0.529130360498889,5.89
"371","161-250","goose_2","Pixels hue","Total pixels",1112,0.847604485219164,0.152395514780836,0.587220228942423,0.412779771057577,5.89
"372",">251","goose_3","Pixels hue","Total pixels",1115,0.837240910635406,0.162759089364594,0.498889458397403,0.501110541602597,5.89
"373","<60","gorilla_0","Pixels hue","Total pixels",1118,0.807019897160742,0.192980102839258,0.518694521653367,0.481305478346633,22.36
"374","61-160","gorilla_1","Pixels hue","Total pixels",1121,0.779462875197472,0.220537124802528,0.496582937316135,0.503417062683865,22.16
"375","161-250","gorilla_2","Pixels hue","Total pixels",1124,0.845382172932677,0.154617827067323,0.477947960878391,0.522052039121609,21.73
"376",">251","gorilla_3","Pixels hue","Total pixels",1127,0.867942939454486,0.132057060545514,0.522753737947739,0.477246262052261,21.52
"377","<60","grand-piano-101_0","Pixels hue","Total pixels",1130,0.794176931690929,0.205823068309071,0.474419652918639,0.525580347081361,4.46
"378","61-160","grand-piano-101_1","Pixels hue","Total pixels",1133,0.89451287793953,0.10548712206047,0.469912102772143,0.530087897227857,4.46
"379","161-250","grand-piano-101_2","Pixels hue","Total pixels",1136,0.915122397620682,0.0848776023793182,0.475708035919871,0.524291964080129,4.37
"380",">251","grand-piano-101_3","Pixels hue","Total pixels",1139,0.911461908030199,0.088538091969801,0.489523370941745,0.510476629058255,4.37
"381","<60","grapes_0","Pixels hue","Total pixels",1142,0.747313432835821,0.252686567164179,0.445873846920967,0.554126153079033,20.1
"382","61-160","grapes_1","Pixels hue","Total pixels",1145,0.806915422885572,0.193084577114428,0.509449015208178,0.490550984791823,20.1
"383","161-250","grapes_2","Pixels hue","Total pixels",1148,0.888576167261396,0.111423832738604,0.513573407202216,0.486426592797784,19.9
"384",">251","grapes_3","Pixels hue","Total pixels",1151,0.886509851226377,0.113490148773623,0.537496852178293,0.462503147821707,19.9
"385","<60","grasshopper_0","Pixels hue","Total pixels",1154,0.732142857142857,0.267857142857143,0.489954633830201,0.510045366169799,6.22
"386","61-160","grasshopper_1","Pixels hue","Total pixels",1157,0.772200772200772,0.227799227799228,0.507939079714841,0.492060920285159,6.22
"387","161-250","grasshopper_2","Pixels hue","Total pixels",1160,0.897008837525493,0.102991162474507,0.536460116398494,0.463539883601506,5.89
"388",">251","grasshopper_3","Pixels hue","Total pixels",1163,0.873956594323873,0.126043405676127,0.505965383969081,0.494034616030919,6
"389","<60","greyhound_0","Pixels hue","Total pixels",1166,0.671444568868981,0.328555431131019,0.473778574630211,0.526221425369789,4.46
"390","61-160","greyhound_1","Pixels hue","Total pixels",1169,0.831131019036954,0.168868980963046,0.464813984760197,0.535186015239803,4.46
"391","161-250","greyhound_2","Pixels hue","Total pixels",1172,0.870324748040314,0.129675251959686,0.492828328103989,0.507171671896011,4.46
"392",">251","greyhound_3","Pixels hue","Total pixels",1175,0.872311827956989,0.127688172043011,0.572389063200359,0.427610936799641,4.46
"393","<60","guitar-pick_0","Pixels hue","Total pixels",1178,0.805544554455445,0.191485148514851,0.576335120111177,0.420686916815565,5.04
"394","61-160","guitar-pick_1","Pixels hue","Total pixels",1181,0.863802363050483,0.136197636949517,0.543946574752262,0.456053425247738,4.66
"395","161-250","guitar-pick_2","Pixels hue","Total pixels",1184,0.831798245614035,0.168201754385965,0.442586889573251,0.557413110426749,4.56
"396",">251","guitar-pick_3","Pixels hue","Total pixels",1187,0.8625,0.1375,0.470743510778707,0.529256489221294,4.56
"397","<60","hamburger_0","Pixels hue","Total pixels",1190,0.519015047879617,0.480984952120383,0.404162102957284,0.595837897042716,3.65
"398","61-160","hamburger_1","Pixels hue","Total pixels",1193,0.81663929939792,0.18336070060208,0.616100766703176,0.383899233296824,3.65
"399","161-250","hamburger_2","Pixels hue","Total pixels",1196,0.862553802008608,0.137446197991392,0.604938271604938,0.395061728395062,3.49
"400",">251","hamburger_3","Pixels hue","Total pixels",1199,0.818604651162791,0.181395348837209,0.511500547645126,0.488499452354874,3.65
"401","<60","hammock_0","Pixels hue","Total pixels",1202,0.748090083364439,0.251909916635561,0.486411480861065,0.513588519138935,40.19
"402","61-160","hammock_1","Pixels hue","Total pixels",1205,0.821029252164256,0.178970747835744,0.500633970685196,0.499366029314805,39.62
"403","161-250","hammock_2","Pixels hue","Total pixels",1208,0.829407047265801,0.170592952734199,0.500956841416125,0.499043158583875,39.9
"404",">251","hammock_3","Pixels hue","Total pixels",1211,0.85466129112538,0.14533870887462,0.521489111683376,0.478510888316624,40.19
"405","<60","harmonica_0","Pixels hue","Total pixels",1214,0.720377936670072,0.279622063329929,0.525723061172255,0.474276938827745,3.92
"406","61-160","harmonica_1","Pixels hue","Total pixels",1217,0.803626149131767,0.196373850868233,0.510110058868697,0.489889941131303,3.92
"407","161-250","harmonica_2","Pixels hue","Total pixels",1220,0.828586360073164,0.171413639926836,0.47656454569259,0.52343545430741,3.83
"408",">251","harmonica_3","Pixels hue","Total pixels",1223,0.811542390194076,0.188457609805924,0.496544663424623,0.503455336575378,3.92
"409","<60","harp_0","Pixels hue","Total pixels",1226,0.67030303030303,0.32969696969697,0.499494234270686,0.500505765729314,4.95
"410","61-160","harp_1","Pixels hue","Total pixels",1229,0.873222016079159,0.126777983920841,0.515689512799339,0.484310487200661,4.85
"411","161-250","harp_2","Pixels hue","Total pixels",1232,0.835660580021482,0.164339419978518,0.503440860215054,0.496559139784946,4.66
"412",">251","harp_3","Pixels hue","Total pixels",1235,0.832405689548547,0.167594310451453,0.521882741535921,0.478117258464079,4.85
"413","<60","harpsichord_0","Pixels hue","Total pixels",1238,0.604430379746835,0.395569620253165,0.502057613168724,0.497942386831276,3.16
"414","61-160","harpsichord_1","Pixels hue","Total pixels",1241,0.794555238999683,0.205444761000317,0.462804685026907,0.537195314973093,3.16
"415","161-250","harpsichord_2","Pixels hue","Total pixels",1244,0.832911392405063,0.167088607594937,0.498575498575499,0.501424501424501,3.16
"416",">251","harpsichord_3","Pixels hue","Total pixels",1247,0.823417721518987,0.176582278481013,0.548591326369104,0.451408673630896,3.16
"417","<60","hawksbill-101_0","Pixels hue","Total pixels",1250,0.976750700280112,0.023249299719888,0.551606482797839,0.448393517202161,3.57
"418","61-160","hawksbill-101_1","Pixels hue","Total pixels",1253,0.97348303870043,0.02651696129957,0.549696233292831,0.450303766707169,4.19
"419","161-250","hawksbill-101_2","Pixels hue","Total pixels",1256,0.920210224558051,0.0797897754419494,0.455628495015803,0.544371504984197,4.19
"420",">251","hawksbill-101_3","Pixels hue","Total pixels",1259,0.977310924369748,0.0226890756302521,0.427637190787603,0.572362809212397,3.57
"421","<60","head-phones_0","Pixels hue","Total pixels",1262,0.677562678514757,0.322331534962446,0.444373127941806,0.555519897304236,9.45
"422","61-160","head-phones_1","Pixels hue","Total pixels",1265,0.826797385620915,0.173202614379085,0.464132231404959,0.535867768595041,9.18
"423","161-250","head-phones_2","Pixels hue","Total pixels",1268,0.859464838567006,0.140535161432994,0.523846755277561,0.476153244722439,9.04
"424",">251","head-phones_3","Pixels hue","Total pixels",1271,0.853905654210698,0.146094345789302,0.501487603305785,0.498512396694215,9.18
"425","<60","helicopter-101_0","Pixels hue","Total pixels",1274,0.968809849521204,0.0309165526675787,0.46520654283338,0.534516218464098,3.65
"426","61-160","helicopter-101_1","Pixels hue","Total pixels",1277,0.961904761904762,0.0380952380952381,0.410846110164679,0.589153889835321,3.57
"427","161-250","helicopter-101_2","Pixels hue","Total pixels",1280,0.940355677154583,0.0596443228454172,0.549487108400333,0.450512891599667,3.65
"428",">251","helicopter-101_3","Pixels hue","Total pixels",1283,0.97114037545531,0.0288596245446904,0.53038046564452,0.46961953435548,3.57
